id,xinit_1,xinit_2,xfinal_1,xfinal_2,iters,sub_iters,runtime
68,-3.0,-3.5,0.0,6.977670970015742e-10,4,29,0.0004839897155761719
69,-2.5,-3.5,0.0,-5.0458788689033064e-17,4,40,0.0004661083221435547
70,-2.0,-3.5,0.0,1.0388956437828829e-9,4,35,0.00042891502380371094
71,-1.5,-3.5,0.0,-1.2614621685412406e-9,4,30,0.0004088878631591797
72,-1.0,-3.5,0.0,-4.135233510577978e-9,4,45,0.0005509853363037109
73,-0.5,-3.5,0.0,2.2621491344792808e-9,4,626,0.006777048110961914
74,0.0,-3.5,0.0,2.1640367198646435e-16,4,36,0.00042510032653808594
75,0.5,-3.5,0.0,7.699043794350617e-9,4,83,0.0008640289306640625
76,1.0,-3.5,0.0,8.310804887172088e-9,4,43,0.0004839897155761719
77,1.5,-3.5,0.0,2.903054634752382e-16,4,37,0.00046181678771972656
78,2.0,-3.5,0.0,3.1118328706929525e-9,4,42,0.0004990100860595703
79,2.5,-3.5,0.0,2.2962938413354334e-16,4,33,0.0003879070281982422
80,3.0,-3.5,0.0,-1.4027199090928669e-8,4,47,0.0005538463592529297
81,3.5,-3.5,0.0,9.182165373503677e-17,4,35,0.00041484832763671875
82,4.0,-3.5,0.0,4.7025161672314465e-9,4,32,0.0005688667297363281
83,4.5,-3.5,0.0,8.62337195434445e-17,4,156,0.0018868446350097656
84,5.0,-3.5,0.0,-3.2062399275694407e-16,4,41,0.0007579326629638672
85,-5.0,-3.0,0.0,7.578240137653241e-17,4,41,0.0005528926849365234
86,-4.5,-3.0,0.0,-1.3204027979488632e-9,4,45,0.0005791187286376953
87,-4.0,-3.0,0.0,-3.2164242492557064e-8,4,42,0.0006210803985595703
88,-3.5,-3.0,0.0,-2.0820070676795038e-8,4,37,0.0004851818084716797
89,-3.0,-3.0,0.0,1.0817113662249848e-16,4,40,0.0004749298095703125
90,-2.5,-3.0,0.0,1.0453537664755735e-8,4,31,0.0004169940948486328
91,-2.0,-3.0,0.0,2.2370890297953928e-8,4,34,0.00043392181396484375
92,-1.5,-3.0,0.0,6.223104130255432e-16,4,40,0.0004642009735107422
93,-1.0,-3.0,0.0,-1.731212259712642e-17,4,37,0.0005168914794921875
94,-0.5,-3.0,0.0,2.8899705507955396e-16,4,33,0.00047898292541503906
95,0.0,-3.0,0.0,-2.849747202551966e-16,4,48,0.0006639957427978516
96,0.5,-3.0,0.0,1.3693703205618645e-9,4,32,0.0004870891571044922
97,1.0,-3.0,0.0,-2.891378252825452e-10,4,91,0.0010988712310791016
98,1.5,-3.0,0.0,-1.0125727033177645e-10,4,37,0.0004329681396484375
99,2.0,-3.0,0.0,-4.878511916349572e-9,4,40,0.0004930496215820312
100,2.5,-3.0,0.0,-1.6483141645024475e-16,4,45,0.0005509853363037109
101,3.0,-3.0,0.0,2.843969646988614e-10,4,150,0.0017399787902832031
102,3.5,-3.0,0.0,-3.455588645323634e-10,4,33,0.0005459785461425781
103,4.0,-3.0,0.0,-1.390759612348847e-16,4,39,0.0005381107330322266
104,4.5,-3.0,0.0,1.6944003823376966e-16,4,52,0.0007479190826416016
105,5.0,-3.0,0.0,-1.1468831612327521e-10,4,41,0.0006699562072753906
106,-5.0,-2.5,0.0,-2.565265004293659e-8,4,50,0.0006289482116699219
107,-4.5,-2.5,0.0,3.028402403323337e-8,4,40,0.0005140304565429688
108,-4.0,-2.5,0.0,-3.33771327036324e-16,4,33,0.000392913818359375
109,-3.5,-2.5,0.0,9.955914128147851e-10,4,37,0.0004830360412597656
110,-3.0,-2.5,0.0,7.006243553186877e-9,4,43,0.0005311965942382812
111,-2.5,-2.5,0.0,-1.3727548286206745e-9,4,38,0.00045609474182128906
112,-2.0,-2.5,0.0,-2.5049919724248074e-10,4,27,0.0004069805145263672
113,-1.5,-2.5,0.0,1.754364052441266e-18,4,34,0.00044798851013183594
114,-1.0,-2.5,0.0,1.1710850210715202e-8,4,35,0.00045990943908691406
115,-0.5,-2.5,0.0,-1.708432210418995e-11,4,43,0.0005278587341308594
116,0.0,-2.5,0.0,2.7192119998825177e-8,4,29,0.0003540515899658203
117,0.5,-2.5,0.0,-2.627648361429861e-16,4,34,0.0004241466522216797
118,1.0,-2.5,0.0,3.3119634124619614e-8,4,32,0.0003800392150878906
119,1.5,-2.5,0.0,3.4566222275768256e-8,4,36,0.00043487548828125
120,2.0,-2.5,0.0,-2.247520838053737e-9,4,44,0.0005390644073486328
121,2.5,-2.5,0.0,2.0646349903065782e-8,4,104,0.0011820793151855469
122,3.0,-2.5,0.0,-1.613504575441024e-8,4,39,0.0005130767822265625
123,3.5,-2.5,0.0,8.511257213857957e-9,4,40,0.0005409717559814453
124,4.0,-2.5,0.0,1.5921653215842753e-16,4,33,0.0004878044128417969
125,4.5,-2.5,0.0,-1.373003047854159e-10,4,96,0.0012638568878173828
126,5.0,-2.5,0.0,8.06418023573541e-17,4,38,0.0005271434783935547
127,-5.0,-2.0,0.0,-6.062356762751986e-11,4,47,0.0005660057067871094
128,-4.5,-2.0,0.0,-1.532149364669373e-9,4,30,0.00035309791564941406
129,-4.0,-2.0,0.0,-1.7280936873254457e-8,4,45,0.0005590915679931641
130,-3.5,-2.0,0.0,1.4705800590602913e-8,4,39,0.0004849433898925781
131,-3.0,-2.0,0.0,2.45602127718271e-16,4,30,0.0003771781921386719
132,-2.5,-2.0,0.0,-2.0234622682522163e-8,4,58,0.0006899833679199219
133,-2.0,-2.0,0.0,6.1601741957629065e-16,4,37,0.000431060791015625
134,-1.5,-2.0,0.0,3.2242967478715646e-16,4,30,0.0003600120544433594
135,-1.0,-2.0,0.0,1.943160247923531e-9,4,40,0.0005018711090087891
136,-0.5,-2.0,0.0,-2.3666295016376227e-8,4,27,0.00032401084899902344
137,0.0,-2.0,0.0,-3.0159809077226944e-16,4,52,0.0006558895111083984
138,0.5,-2.0,0.0,-2.7053377786031926e-8,4,40,0.00044608116149902344
139,1.0,-2.0,0.0,2.2419223128998853e-9,4,38,0.0005011558532714844
140,1.5,-2.0,0.0,-6.396381843460424e-17,4,36,0.00040602684020996094
141,2.0,-2.0,0.0,6.370417774669396e-9,4,28,0.000370025634765625
142,2.5,-2.0,0.0,-3.479661368152459e-8,4,28,0.0004069805145263672
143,3.0,-2.0,0.0,-5.016888309169759e-9,4,32,0.0005068778991699219
144,3.5,-2.0,0.0,4.926911571239205e-9,4,45,0.0006239414215087891
145,4.0,-2.0,0.0,2.492189871056082e-16,4,49,0.0006840229034423828
146,4.5,-2.0,0.0,1.0304416450968657e-9,4,36,0.0005390644073486328
147,5.0,-2.0,0.0,1.108904829600992e-16,4,45,0.0006170272827148438
148,-5.0,-1.5,0.0,-1.51424630555818e-8,4,58,0.0007660388946533203
149,-4.5,-1.5,0.0,-3.586392286184551e-9,4,46,0.0005769729614257812
150,-4.0,-1.5,0.0,-1.8174326356376617e-10,4,39,0.0005769729614257812
151,-3.5,-1.5,0.0,1.0312735087966455e-8,4,38,0.000469207763671875
152,-3.0,-1.5,0.0,-1.2301512042896014e-16,4,87,0.0010559558868408203
153,-2.5,-1.5,0.0,2.6093255328929386e-8,4,72,0.000804901123046875
154,-2.0,-1.5,0.0,-6.223774847588087e-16,4,46,0.0005350112915039062
155,-1.5,-1.5,0.0,-1.9480910753901653e-17,4,29,0.00034689903259277344
156,-1.0,-1.5,0.0,-1.660621289197587e-9,4,33,0.00043201446533203125
157,-0.5,-1.5,0.0,1.0575868723250556e-16,4,32,0.0003960132598876953
158,0.0,-1.5,0.0,2.1975929234734454e-9,4,117,0.0013208389282226562
159,0.5,-1.5,0.0,-6.646121813175729e-17,4,28,0.0003628730773925781
160,1.0,-1.5,0.0,3.858951411840969e-9,4,24,0.00031185150146484375
161,1.5,-1.5,0.0,3.1256202995293733e-8,4,24,0.0002999305725097656
162,2.0,-1.5,0.0,8.33445926361547e-17,4,32,0.00038313865661621094
163,2.5,-1.5,0.0,-5.41978239354944e-9,4,40,0.000640869140625
164,3.0,-1.5,0.0,-1.2303243352337217e-16,4,33,0.00047087669372558594
165,3.5,-1.5,0.0,-7.775297820143344e-9,4,68,0.0008218288421630859
166,4.0,-1.5,0.0,-1.6585025012651133e-8,4,49,0.0006420612335205078
167,4.5,-1.5,0.0,1.744319285274326e-8,4,36,0.0005068778991699219
168,5.0,-1.5,0.0,-1.5752068649619648e-10,4,41,0.000553131103515625
169,-5.0,-1.0,0.0,1.56481462948719e-8,4,55,0.000637054443359375
170,-4.5,-1.0,0.0,4.5676668826003274e-9,4,41,0.0005040168762207031
171,-4.0,-1.0,0.0,-2.4372842931829343e-9,4,47,0.0006301403045654297
172,-3.5,-1.0,0.0,7.392399745831487e-10,4,48,0.0005860328674316406
173,-3.0,-1.0,0.0,-1.478395114064443e-8,4,35,0.0004601478576660156
174,-2.5,-1.0,0.0,4.429682846002934e-10,4,33,0.0004100799560546875
175,-2.0,-1.0,0.0,2.354428415240778e-16,4,45,0.0005159378051757812
176,-1.5,-1.0,0.0,-9.931477237552648e-9,4,39,0.0004909038543701172
177,-1.0,-1.0,0.0,4.126646555756915e-9,4,23,0.0002751350402832031
178,-0.5,-1.0,0.0,2.6458932495572917e-16,4,25,0.00029206275939941406
179,0.0,-1.0,0.0,-3.466871179810126e-16,4,49,0.0005619525909423828
180,0.5,-1.0,0.0,2.1007264124853903e-17,4,26,0.0003349781036376953
181,1.0,-1.0,0.0,4.06978889184022e-9,4,22,0.0002741813659667969
182,1.5,-1.0,0.0,1.007621947851106e-8,4,31,0.0003619194030761719
183,2.0,-1.0,0.0,5.603097528631622e-16,4,34,0.0004489421844482422
184,2.5,-1.0,0.0,-5.718267798210385e-9,4,31,0.00039005279541015625
185,3.0,-1.0,0.0,-9.241380330241909e-9,4,39,0.0006721019744873047
186,3.5,-1.0,0.0,9.62234139407768e-9,4,40,0.0005390644073486328
187,4.0,-1.0,0.0,-1.2834414143090346e-9,4,36,0.0005030632019042969
188,4.5,-1.0,0.0,2.0497208168857316e-10,4,42,0.0005438327789306641
189,5.0,-1.0,0.0,1.5514602887798534e-9,4,38,0.0005118846893310547
190,-5.0,-0.5,0.0,-4.849781301661319e-9,4,53,0.0006830692291259766
191,-4.5,-0.5,0.0,-4.2484153837799793e-16,4,50,0.0005900859832763672
192,-4.0,-0.5,0.0,-1.0373461937519925e-8,4,58,0.0006680488586425781
193,-3.5,-0.5,0.0,1.861803853417706e-16,4,46,0.0005841255187988281
194,-3.0,-0.5,0.0,9.66482809594044e-9,4,60,0.0007510185241699219
195,-2.5,-0.5,0.0,-3.160854343480114e-8,4,34,0.0004050731658935547
196,-2.0,-0.5,0.0,2.4035392403509486e-16,4,38,0.0004551410675048828
197,-1.5,-0.5,0.0,3.206674047931713e-10,4,227,0.0025529861450195312
198,-1.0,-0.5,0.0,1.124537545476546e-16,4,169,0.0019919872283935547
199,-0.5,-0.5,0.0,4.726461925904234e-16,4,29,0.0003561973571777344
200,0.0,-0.5,0.0,1.273068998268437e-8,4,29,0.0003459453582763672
201,0.5,-0.5,0.0,2.6719132398336943e-16,4,26,0.0003409385681152344
202,1.0,-0.5,0.0,-4.21966222326665e-16,4,28,0.0003790855407714844
203,1.5,-0.5,0.0,-7.812164825715147e-17,4,32,0.0003910064697265625
204,2.0,-0.5,0.0,1.0511588811430494e-8,4,25,0.00034499168395996094
205,2.5,-0.5,0.0,3.1643216610655186e-10,4,34,0.00047898292541503906
206,3.0,-0.5,0.0,-1.920882595528696e-8,4,35,0.0004029273986816406
207,3.5,-0.5,0.0,1.0911384724616994e-8,4,35,0.0004658699035644531
208,4.0,-0.5,0.0,-4.167567687178139e-9,4,35,0.0004208087921142578
209,4.5,-0.5,0.0,-4.102853125659732e-11,4,39,0.0004999637603759766
210,5.0,-0.5,0.0,-3.513422392536723e-10,4,38,0.0004930496215820312
211,-5.0,0.0,0.0,-3.604838553012116e-9,4,44,0.0006339550018310547
212,-4.5,0.0,0.0,-1.7281227934827108e-10,4,46,0.0005419254302978516
213,-4.0,0.0,0.0,-3.536019992759501e-9,4,48,0.000614166259765625
214,-3.5,0.0,0.0,1.0238278041696517e-8,4,50,0.0005779266357421875
215,-3.0,0.0,0.0,2.7788626490695776e-8,4,29,0.000370025634765625
216,-2.5,0.0,0.0,5.821212413876876e-16,4,50,0.0005629062652587891
217,-2.0,0.0,0.0,-2.563449895692192e-16,4,38,0.00042891502380371094
218,-1.5,0.0,0.0,6.123751747117052e-17,4,33,0.00037097930908203125
219,-1.0,0.0,0.0,-2.2500346672882607e-16,4,28,0.00033783912658691406
220,-0.5,0.0,0.0,-3.1927748480273837e-16,4,32,0.00040984153747558594
221,0.0,0.0,0.0,0.0,4,4,8.797645568847656e-5
222,0.5,0.0,0.0,-3.166518265462141e-16,4,25,0.0004000663757324219
223,1.0,0.0,0.0,4.792082081858766e-16,4,27,0.0003190040588378906
224,1.5,0.0,0.0,-2.3966059711673664e-16,4,35,0.0004570484161376953
225,2.0,0.0,0.0,2.872551045260354e-16,4,31,0.0003790855407714844
226,2.5,0.0,0.0,-2.349499731121718e-16,4,26,0.0003409385681152344
227,3.0,0.0,0.0,3.404500999119241e-16,4,42,0.0005390644073486328
228,3.5,0.0,0.0,-2.645653531219472e-8,4,32,0.0004000663757324219
229,4.0,0.0,0.0,-3.443132961755218e-9,4,39,0.0005049705505371094
230,4.5,0.0,0.0,-4.410459170437605e-17,4,40,0.0005028247833251953
231,5.0,0.0,0.0,-2.963535651715873e-9,4,40,0.00047087669372558594
232,-5.0,0.5,0.0,4.3305729176463205e-9,4,51,0.0006301403045654297
233,-4.5,0.5,0.0,8.002027455318762e-17,4,51,0.0006210803985595703
234,-4.0,0.5,0.0,1.386081246340933e-16,4,59,0.0006740093231201172
235,-3.5,0.5,0.0,-2.7018149354001495e-16,4,53,0.00061798095703125
236,-3.0,0.5,0.0,-4.006929251597857e-9,4,133,0.0014729499816894531
237,-2.5,0.5,0.0,-1.1504666953493058e-16,4,54,0.000598907470703125
238,-2.0,0.5,0.0,-3.338603750607502e-16,4,36,0.0004429817199707031
239,-1.5,0.5,0.0,3.2980913307669084e-16,4,32,0.0004019737243652344
240,-1.0,0.5,0.0,-4.236595484807554e-17,4,33,0.00041103363037109375
241,-0.5,0.5,0.0,3.4639097945898644e-16,4,19,0.0002570152282714844
242,0.0,0.5,0.0,-4.937434686347748e-16,4,28,0.00035691261291503906
243,0.5,0.5,0.0,5.808041391851693e-17,4,28,0.0003311634063720703
244,1.0,0.5,0.0,-2.6822784371350205e-8,4,25,0.0003178119659423828
245,1.5,0.5,0.0,-5.076929465867e-9,4,30,0.00035691261291503906
246,2.0,0.5,0.0,-1.9649998694460646e-9,4,23,0.0003170967102050781
247,2.5,0.5,0.0,2.296221626835241e-8,4,32,0.0005049705505371094
248,3.0,0.5,0.0,1.1962273690215609e-8,4,41,0.0005161762237548828
249,3.5,0.5,0.0,-1.4964396931483908e-16,4,40,0.00047588348388671875
250,4.0,0.5,0.0,2.455198872086776e-9,4,31,0.0004317760467529297
251,4.5,0.5,0.0,5.400813014569656e-10,4,42,0.0006279945373535156
252,5.0,0.5,0.0,3.0586209211246305e-9,4,47,0.0006129741668701172
253,-5.0,1.0,0.0,-8.204085622282988e-9,4,41,0.0005161762237548828
254,-4.5,1.0,0.0,-2.410487443857422e-16,4,47,0.0005609989166259766
255,-4.0,1.0,0.0,-1.7200042986341734e-16,4,58,0.0006489753723144531
256,-3.5,1.0,0.0,1.390960251800395e-8,4,59,0.0007190704345703125
257,-3.0,1.0,0.0,1.0926789514529e-8,4,51,0.0005829334259033203
258,-2.5,1.0,0.0,-4.094458570231201e-17,4,60,0.0006899833679199219
259,-2.0,1.0,0.0,3.0646010598058234e-16,4,47,0.0005369186401367188
260,-1.5,1.0,0.0,1.0046575104679952e-16,4,36,0.00040793418884277344
261,-1.0,1.0,0.0,-2.0026359921378318e-16,4,32,0.00040912628173828125
262,-0.5,1.0,0.0,-7.017154017660868e-16,4,23,0.00029206275939941406
263,0.0,1.0,0.0,7.862207469108577e-9,4,23,0.0002779960632324219
264,0.5,1.0,0.0,4.259988885592764e-16,4,23,0.0002830028533935547
265,1.0,1.0,0.0,-5.594950400611115e-11,4,64,0.0007450580596923828
266,1.5,1.0,0.0,2.60899474015272e-16,4,31,0.0004150867462158203
267,2.0,1.0,0.0,-2.6350365973194176e-9,4,26,0.00037288665771484375
268,2.5,1.0,0.0,-3.285188469049039e-9,4,33,0.00047588348388671875
269,3.0,1.0,0.0,-1.642244996741893e-10,4,217,0.002377033233642578
270,3.5,1.0,0.0,6.065147846399111e-9,4,32,0.00041604042053222656
271,4.0,1.0,0.0,1.3429810901488987e-8,4,40,0.0005331039428710938
272,4.5,1.0,0.0,9.926328721010608e-17,4,43,0.0005269050598144531
273,5.0,1.0,0.0,-2.3194819527267136e-8,4,59,0.0006659030914306641
274,-5.0,1.5,0.0,7.080666186953844e-9,4,317,0.003448009490966797
275,-4.5,1.5,0.0,-3.8153057841612705e-10,4,111,0.0011949539184570312
276,-4.0,1.5,0.0,3.4809743119860724e-16,4,55,0.0006160736083984375
277,-3.5,1.5,0.0,-4.214299932500464e-17,4,50,0.0005819797515869141
278,-3.0,1.5,0.0,1.8707973196755305e-10,4,67,0.0007698535919189453
279,-2.5,1.5,0.0,-2.4266750210224875e-16,4,57,0.0006270408630371094
280,-2.0,1.5,0.0,-5.208689204454127e-16,4,44,0.0005190372467041016
281,-1.5,1.5,0.0,-3.489002460404989e-9,4,52,0.0006129741668701172
282,-1.0,1.5,0.0,-6.72114357591548e-17,4,26,0.0002970695495605469
283,-0.5,1.5,0.0,2.5339746678584186e-8,4,26,0.00035309791564941406
284,0.0,1.5,0.0,1.1433842579650915e-16,4,27,0.0003440380096435547
285,0.5,1.5,0.0,2.6314137297638908e-17,4,925,0.008153915405273438
286,1.0,1.5,0.0,3.251597049346003e-8,4,28,0.00039005279541015625
287,1.5,1.5,0.0,-5.435736209930242e-17,4,31,0.0003829002380371094
288,2.0,1.5,0.0,-3.262543419577702e-16,4,36,0.0005171298980712891
289,2.5,1.5,0.0,7.487478027616975e-17,4,37,0.000453948974609375
290,3.0,1.5,0.0,-6.303877717866141e-9,4,38,0.00045299530029296875
291,3.5,1.5,0.0,2.1765726881379164e-8,4,38,0.0004749298095703125
292,4.0,1.5,0.0,2.1641492287750852e-10,4,39,0.0005288124084472656
293,4.5,1.5,0.0,-5.546985686336228e-10,4,50,0.0005729198455810547
294,5.0,1.5,0.0,2.9441324492713172e-8,4,48,0.0005872249603271484
295,-5.0,2.0,0.0,-9.606934952937088e-9,4,58,0.0007479190826416016
296,-4.5,2.0,0.0,-2.2083280486222352e-8,4,50,0.0005919933319091797
297,-4.0,2.0,0.0,-1.3041542838041373e-16,4,52,0.000598907470703125
298,-3.5,2.0,0.0,3.5576559921283186e-16,4,48,0.0005669593811035156
299,-3.0,2.0,0.0,-7.51273618661383e-9,4,52,0.0005919933319091797
