id,xinit_1,xinit_2,xfinal_1,xfinal_2,iters,sub_iters,runtime
208,4.0,-0.5,0.0,-4.1442911030664476e-8,4,138027,1.0838749408721924
209,4.5,-0.5,0.0,-4.1484666848599445e-8,4,158852,1.2534949779510498
210,5.0,-0.5,0.0,-4.1496897228925935e-8,4,186105,1.4447848796844482
211,-5.0,0.0,0.0,-4.109041684595471e-8,4,15244,0.13211393356323242
212,-4.5,0.0,0.0,-4.1124940444314726e-8,4,10987,0.0827019214630127
213,-4.0,0.0,0.0,-4.046360831042798e-8,4,7459,0.058190107345581055
214,-3.5,0.0,0.0,-4.051819948463576e-8,4,4637,0.037255048751831055
215,-3.0,0.0,0.0,-3.9216303609245374e-8,4,2501,0.020282983779907227
216,-2.5,0.0,0.0,-4.01651282619076e-8,4,2054,0.01710200309753418
217,-2.0,0.0,0.0,-3.945557324657506e-8,4,623,0.005389213562011719
218,-1.5,0.0,0.0,-4.042699646545538e-8,4,370,0.003606081008911133
219,-1.0,0.0,0.0,-3.5357720798340724e-8,4,95,0.0010221004486083984
220,-0.5,0.0,0.0,-3.9986419440393184e-8,4,142,0.0013630390167236328
221,0.0,0.0,0.0,0.0,4,4,0.00020313262939453125
222,0.5,0.0,0.0,4.032358248493232e-8,4,548,0.004793882369995117
223,1.0,0.0,0.0,4.0869618966758313e-8,4,6520,0.05431008338928223
224,1.5,0.0,0.0,4.1018970543633444e-8,4,28968,0.23403191566467285
225,2.0,0.0,0.0,4.1071537752253865e-8,4,26730,0.22720694541931152
226,2.5,0.0,0.0,4.104840192223776e-8,4,44335,0.3310680389404297
227,3.0,0.0,0.0,4.1036797552174244e-8,4,68467,0.5429980754852295
228,3.5,0.0,0.0,3.705617166530171e-8,4,100029,0.7795960903167725
229,4.0,0.0,0.0,3.691391026541135e-8,4,100386,0.7896809577941895
230,4.5,0.0,0.0,4.015774988375352e-8,4,100882,0.7929821014404297
231,5.0,0.0,0.0,4.031992031230136e-8,4,101448,0.790086030960083
232,-5.0,0.5,0.0,-4.0941162308972805e-8,4,18116,0.1361980438232422
233,-4.5,0.5,0.0,-4.106669592574728e-8,4,13018,0.10403704643249512
234,-4.0,0.5,0.0,-4.050933603396978e-8,4,8787,0.08612203598022461
235,-3.5,0.5,0.0,-4.042269712390168e-8,4,5399,0.04103899002075195
236,-3.0,0.5,0.0,-4.0331969594919864e-8,4,2833,0.022177934646606445
237,-2.5,0.5,0.0,-3.8806038991014515e-8,4,2154,0.01677989959716797
238,-2.0,0.5,0.0,-4.0536693539792834e-8,4,837,0.006720066070556641
239,-1.5,0.5,0.0,-3.771679496624083e-8,4,572,0.004669904708862305
240,-1.0,0.5,0.0,-4.1772523668501004e-8,4,136,0.0011670589447021484
241,-0.5,0.5,0.0,3.978526278873567e-8,4,93,0.0009000301361083984
242,0.0,0.5,0.0,3.707842343385135e-8,4,180,0.00156402587890625
243,0.5,0.5,0.0,3.841827980450731e-8,4,510,0.0041408538818359375
244,1.0,0.5,0.0,4.072205030384122e-8,4,4679,0.036286115646362305
245,1.5,0.5,0.0,4.0953788625274874e-8,4,19078,0.15051603317260742
246,2.0,0.5,0.0,4.104791492183946e-8,4,67509,0.5396389961242676
247,2.5,0.5,0.0,4.174659632188096e-8,4,100072,0.7792441844940186
248,3.0,0.5,0.0,4.109099733380941e-8,4,100477,0.7842249870300293
249,3.5,0.5,0.0,4.098363001792487e-8,4,100976,0.7909450531005859
250,4.0,0.5,0.0,4.062158205804091e-8,4,101522,0.7938079833984375
251,4.5,0.5,0.0,3.873139178484905e-8,4,101297,0.7890520095825195
252,5.0,0.5,0.0,3.9621474164454034e-8,4,101941,0.7941431999206543
253,-5.0,1.0,0.0,-4.107329060091557e-8,4,21272,0.16117596626281738
254,-4.5,1.0,0.0,-4.111884090516606e-8,4,15241,0.14069199562072754
255,-4.0,1.0,0.0,-4.104092406667609e-8,4,10227,0.0752871036529541
256,-3.5,1.0,0.0,-3.996689545476281e-8,4,6208,0.04738903045654297
257,-3.0,1.0,0.0,-3.974143531064314e-8,4,3162,0.024038076400756836
258,-2.5,1.0,0.0,-3.890239785813064e-8,4,2208,0.017271995544433594
259,-2.0,1.0,0.0,-3.703369803486585e-8,4,1263,0.009883880615234375
260,-1.5,1.0,0.0,-3.553845230624087e-8,4,860,0.006943941116333008
261,-1.0,1.0,0.0,-3.880663895457386e-8,4,170,0.0015659332275390625
262,-0.5,1.0,0.0,4.036334824193215e-8,4,211,0.0020461082458496094
263,0.0,1.0,0.0,3.801111244883482e-8,4,532,0.0043239593505859375
264,0.5,1.0,0.0,3.8100681593251274e-8,4,798,0.006493806838989258
265,1.0,1.0,0.0,4.022116961581851e-8,4,1572,0.012906074523925781
266,1.5,1.0,0.0,4.095508116462368e-8,4,23480,0.20595502853393555
267,2.0,1.0,0.0,4.103550452096585e-8,4,80795,0.6129660606384277
268,2.5,1.0,0.0,4.0096157057443284e-8,4,100909,0.7867329120635986
269,3.0,1.0,0.0,3.9298852638206595e-8,4,100790,0.7855539321899414
270,3.5,1.0,0.0,3.9248710743488394e-8,4,101383,0.7911050319671631
271,4.0,1.0,0.0,3.990228891625563e-8,4,102006,0.7961950302124023
272,4.5,1.0,0.0,4.071502850477516e-8,4,102655,0.7968258857727051
273,5.0,1.0,0.0,4.057225239308188e-8,4,103332,0.8020589351654053
274,-5.0,1.5,0.0,-4.1085868491687583e-8,4,24670,0.20467209815979004
275,-4.5,1.5,0.0,-4.071693889927629e-8,4,17621,0.1322338581085205
276,-4.0,1.5,0.0,-4.067360859564475e-8,4,11751,0.09294319152832031
277,-3.5,1.5,0.0,-4.0959805364693885e-8,4,7038,0.07571983337402344
278,-3.0,1.5,0.0,-4.059727021027911e-8,4,6925,0.05155515670776367
279,-2.5,1.5,0.0,-4.0854313917172755e-8,4,2221,0.0170440673828125
280,-2.0,1.5,0.0,-3.9479301080625836e-8,4,3738,0.029177188873291016
281,-1.5,1.5,0.0,-3.998275917206325e-8,4,1238,0.010214090347290039
282,-1.0,1.5,0.0,-3.7233322321089415e-8,4,193,0.001703023910522461
283,-0.5,1.5,0.0,3.9106387616509556e-8,4,498,0.003921031951904297
284,0.0,1.5,0.0,3.9932967839083553e-8,4,1330,0.010212898254394531
285,0.5,1.5,0.0,3.9448385723472106e-8,4,1079,0.008324146270751953
286,1.0,1.5,0.0,3.9333522795204126e-8,4,2148,0.016391992568969727
287,1.5,1.5,0.0,3.983481857758426e-8,4,3561,0.027031898498535156
