id,xinit_1,xinit_2,xfinal_1,xfinal_2,iters,sub_iters,runtime
1,-5.0,-5.0,0.0,-4.108272268832981e-8,4,7582,0.058485984802246094
2,-4.5,-5.0,0.0,-4.0996888653913866e-8,4,5829,0.04507088661193848
3,-4.0,-5.0,0.0,-4.0879582444413146e-8,4,4332,0.033638954162597656
4,-3.5,-5.0,0.0,-4.0579884273411395e-8,4,3091,0.024768829345703125
5,-3.0,-5.0,0.0,-4.0543401525443905e-8,4,2105,0.016974925994873047
6,-2.5,-5.0,0.0,-3.965085956936743e-8,4,1374,0.011186838150024414
7,-2.0,-5.0,0.0,-3.9919159692074466e-8,4,895,0.007242918014526367
8,-1.5,-5.0,0.0,-4.043758323077171e-8,4,345,0.0028879642486572266
9,-1.0,-5.0,0.0,-3.818253619170473e-8,4,364,0.0031468868255615234
10,-0.5,-5.0,0.0,-3.821592158254556e-8,4,516,0.004381895065307617
11,0.0,-5.0,0.0,-3.9904024265144896e-8,4,797,0.006617069244384766
12,0.5,-5.0,0.0,-3.997804751389564e-8,4,1206,0.01011514663696289
13,1.0,-5.0,0.0,-4.069681046031157e-8,4,1742,0.01489114761352539
14,1.5,-5.0,0.0,-4.0631278446042e-8,4,2406,0.040940046310424805
15,2.0,-5.0,0.0,-4.108707707562002e-8,4,3197,0.024955034255981445
16,2.5,-5.0,0.0,-4.11636646214459e-8,4,4116,0.032087087631225586
17,3.0,-5.0,0.0,-4.1063831228292835e-8,4,5163,0.03979301452636719
18,3.5,-5.0,0.0,-4.130208024765854e-8,4,93211,0.7605202198028564
19,4.0,-5.0,0.0,-4.143230397792832e-8,4,259277,2.0538949966430664
20,4.5,-5.0,0.0,-4.1596973558388954e-8,4,537594,4.288810968399048
21,5.0,-5.0,0.0,-4.178673313752686e-8,4,973377,7.7356648445129395
22,-5.0,-4.5,0.0,-4.1035550703079334e-8,4,7481,0.0611109733581543
23,-4.5,-4.5,0.0,-4.0775098816045475e-8,4,5732,0.06485104560852051
24,-4.0,-4.5,0.0,-4.071334643626005e-8,4,4238,0.03258705139160156
25,-3.5,-4.5,0.0,-4.102064826409587e-8,4,2999,0.02312302589416504
26,-3.0,-4.5,0.0,-4.058685847285759e-8,4,2016,0.01575493812561035
27,-2.5,-4.5,0.0,-3.9765586271666806e-8,4,1287,0.010138988494873047
28,-2.0,-4.5,0.0,-4.0914818803285966e-8,4,809,0.006410121917724609
29,-1.5,-4.5,0.0,-3.9939576979735405e-8,4,302,0.0024518966674804688
30,-1.0,-4.5,0.0,-4.04277856806285e-8,4,320,0.002582073211669922
31,-0.5,-4.5,0.0,-3.961643515244087e-8,4,472,0.003790140151977539
32,0.0,-4.5,0.0,-3.8880944782000336e-8,4,753,0.005914926528930664
33,0.5,-4.5,0.0,-4.1009632459140995e-8,4,1160,0.009100198745727539
34,1.0,-4.5,0.0,-4.038204734774845e-8,4,1695,0.013303041458129883
35,1.5,-4.5,0.0,-4.0118611067147374e-8,4,2357,0.018455982208251953
36,2.0,-4.5,0.0,-4.079412082599526e-8,4,3145,0.024631023406982422
37,2.5,-4.5,0.0,-4.0613002189010725e-8,4,4061,0.03203606605529785
38,3.0,-4.5,0.0,-4.121761328891326e-8,4,60776,0.48540496826171875
39,3.5,-4.5,0.0,-4.131464449495343e-8,4,174079,1.396697998046875
40,4.0,-4.5,0.0,-4.1421604806873386e-8,4,371754,2.931083917617798
41,4.5,-4.5,0.0,-4.158271495033594e-8,4,691265,5.461354970932007
42,5.0,-4.5,0.0,-4.1770109823014337e-8,4,947547,7.490217924118042
43,-5.0,-4.0,0.0,-4.095975622943208e-8,4,7385,0.05810403823852539
44,-4.5,-4.0,0.0,-4.099471142539632e-8,4,5637,0.04700899124145508
45,-4.0,-4.0,0.0,-4.099329789671268e-8,4,4145,0.03503704071044922
46,-3.5,-4.0,0.0,-4.0660916638781985e-8,4,2909,0.024725914001464844
47,-3.0,-4.0,0.0,-4.011414623335992e-8,4,1928,0.016595840454101562
48,-2.5,-4.0,0.0,-4.0899796475123237e-8,4,1200,0.010723114013671875
49,-2.0,-4.0,0.0,-4.095826969847583e-8,4,724,0.006165981292724609
50,-1.5,-4.0,0.0,-3.9049443671935163e-8,4,498,0.023624897003173828
51,-1.0,-4.0,0.0,-3.794280337986304e-8,4,277,0.002688169479370117
52,-0.5,-4.0,0.0,-3.613142318921191e-8,4,429,0.003625154495239258
53,0.0,-4.0,0.0,-4.074636494681748e-8,4,708,0.0057260990142822266
54,0.5,-4.0,0.0,-4.08603944504286e-8,4,1114,0.009737968444824219
55,1.0,-4.0,0.0,-4.1052114818936844e-8,4,1646,0.013271093368530273
56,1.5,-4.0,0.0,-4.018896908733916e-8,4,2305,0.018112897872924805
57,2.0,-4.0,0.0,-4.052356813154872e-8,4,3089,0.024186134338378906
58,2.5,-4.0,0.0,-4.115414170769626e-8,4,37614,0.29676103591918945
59,3.0,-4.0,0.0,-4.1211802844109196e-8,4,111535,0.9009199142456055
60,3.5,-4.0,0.0,-4.130234407124293e-8,4,246816,1.9451980590820312
61,4.0,-4.0,0.0,-4.1407533059182294e-8,4,473816,3.761467933654785
62,4.5,-4.0,0.0,-4.156699875899765e-8,4,669163,5.3161609172821045
63,5.0,-4.0,0.0,-4.1751757274843677e-8,4,921852,7.306320905685425
64,-5.0,-3.5,0.0,-4.115477215918126e-8,4,7306,0.0558018684387207
65,-4.5,-3.5,0.0,-4.1005727369905024e-8,4,5554,0.04426383972167969
66,-4.0,-3.5,0.0,-4.065503847500825e-8,4,4060,0.03318595886230469
67,-3.5,-3.5,0.0,-4.098341160988105e-8,4,2822,0.023981094360351562
68,-3.0,-3.5,0.0,-4.08467139710495e-8,4,1841,0.01567387580871582
69,-2.5,-3.5,0.0,-4.0237672971064836e-8,4,1115,0.009572029113769531
70,-2.0,-3.5,0.0,-4.0951072248231684e-8,4,640,0.005580902099609375
71,-1.5,-3.5,0.0,-4.012314565806575e-8,4,413,0.0035979747772216797
72,-1.0,-3.5,0.0,-4.098285798792846e-8,4,233,0.0021028518676757812
73,-0.5,-3.5,0.0,-3.849626866982207e-8,4,385,0.0033998489379882812
74,0.0,-3.5,0.0,-3.771155995851408e-8,4,664,0.0057260990142822266
75,0.5,-3.5,0.0,-3.978370931368297e-8,4,1067,0.009064912796020508
76,1.0,-3.5,0.0,-4.010300383362032e-8,4,1595,0.013499021530151367
77,1.5,-3.5,0.0,-4.0589000764722395e-8,4,2247,0.01908707618713379
78,2.0,-3.5,0.0,-4.107978935424098e-8,4,21764,0.18605995178222656
79,2.5,-3.5,0.0,-4.1141894276338263e-8,4,67249,0.5319230556488037
80,3.0,-3.5,0.0,-4.12231056161596e-8,4,155456,1.2344121932983398
81,3.5,-3.5,0.0,-4.1292686199028904e-8,4,310241,2.4578349590301514
82,4.0,-3.5,0.0,-4.1396351755182724e-8,4,454927,3.606117010116577
83,4.5,-3.5,0.0,-4.1553439997672945e-8,4,647058,5.137897968292236
84,5.0,-3.5,0.0,-4.1734198593239984e-8,4,797279,6.327134847640991
85,-5.0,-3.0,0.0,-4.096740913790749e-8,4,7282,0.05522298812866211
86,-4.5,-3.0,0.0,-4.1052367846448703e-8,4,5506,0.041954994201660156
87,-4.0,-3.0,0.0,-4.111501549715769e-8,4,3995,0.03139185905456543
88,-3.5,-3.0,0.0,-4.0365117247579054e-8,4,2748,0.02145981788635254
89,-3.0,-3.0,0.0,-4.0174457979100183e-8,4,1761,0.013683795928955078
90,-2.5,-3.0,0.0,-3.8843274115212357e-8,4,1033,0.008275985717773438
91,-2.0,-3.0,0.0,-3.953086822180149e-8,4,558,0.004431009292602539
92,-1.5,-3.0,0.0,-3.623461562971451e-8,4,330,0.0026378631591796875
93,-1.0,-3.0,0.0,-3.662962099594266e-8,4,190,0.0015900135040283203
94,-0.5,-3.0,0.0,-4.108534497625698e-8,4,341,0.002740144729614258
95,0.0,-3.0,0.0,-3.743210894115177e-8,4,618,0.004999876022338867
96,0.5,-3.0,0.0,-3.9443433127065094e-8,4,1016,0.008152008056640625
97,1.0,-3.0,0.0,-4.086040923888813e-8,4,1535,0.01231694221496582
98,1.5,-3.0,0.0,-4.102938243676743e-8,4,11507,0.09332108497619629
99,2.0,-3.0,0.0,-4.1093997808494404e-8,4,37328,0.3053610324859619
100,2.5,-3.0,0.0,-4.114380545869058e-8,4,91129,0.7316229343414307
101,3.0,-3.0,0.0,-4.121030133805103e-8,4,190805,1.522839069366455
102,3.5,-3.0,0.0,-4.128276196660563e-8,4,294039,2.3070969581604004
103,4.0,-3.0,0.0,-4.138433656047017e-8,4,435842,3.449091911315918
104,4.5,-3.0,0.0,-4.153624935080441e-8,4,555881,4.402289867401123
105,5.0,-3.0,0.0,-4.171599782404431e-8,4,438433,3.476716995239258
106,-5.0,-2.5,0.0,-4.100281213665086e-8,4,7406,0.061795949935913086
107,-4.5,-2.5,0.0,-4.0984754845239025e-8,4,5556,0.06273293495178223
108,-4.0,-2.5,0.0,-4.095828525683885e-8,4,3991,0.03125810623168945
109,-3.5,-2.5,0.0,-4.1047836408852836e-8,4,2706,0.021014928817749023
110,-3.0,-2.5,0.0,-4.008123049593835e-8,4,1697,0.013511180877685547
111,-2.5,-2.5,0.0,-3.95253082664671e-8,4,957,0.007586002349853516
112,-2.0,-2.5,0.0,-3.8939478524540176e-8,4,479,0.0038712024688720703
113,-1.5,-2.5,0.0,-3.978440085460955e-8,4,248,0.002443075180053711
114,-1.0,-2.5,0.0,-3.789699926858354e-8,4,144,0.0013959407806396484
115,-0.5,-2.5,0.0,-4.004941262109288e-8,4,297,0.002435922622680664
116,0.0,-2.5,0.0,-3.9628882069939893e-8,4,568,0.0044078826904296875
117,0.5,-2.5,0.0,-3.9895843978312163e-8,4,955,0.00769805908203125
118,1.0,-2.5,0.0,-4.070305372856649e-8,4,5367,0.041661977767944336
119,1.5,-2.5,0.0,-4.104775064149511e-8,4,18394,0.14595293998718262
120,2.0,-2.5,0.0,-4.111462136813233e-8,4,48140,0.3853929042816162
121,2.5,-2.5,0.0,-4.115047836584022e-8,4,107073,0.8510360717773438
122,3.0,-2.5,0.0,-4.120809053740443e-8,4,176873,1.4222328662872314
123,3.5,-2.5,0.0,-4.1272001479652356e-8,4,277415,2.198604106903076
124,4.0,-2.5,0.0,-4.13727731779148e-8,4,370422,2.9275400638580322
125,4.5,-2.5,0.0,-4.1499430957629217e-8,4,303621,2.40311598777771
126,5.0,-2.5,0.0,-4.169728547286497e-8,4,274479,2.1804769039154053
127,-5.0,-2.0,0.0,-4.113894443358082e-8,4,7886,0.060285091400146484
128,-4.5,-2.0,0.0,-4.076694092594331e-8,4,5847,0.04519200325012207
129,-4.0,-2.0,0.0,-4.095947398938402e-8,4,4138,0.03287911415100098
130,-3.5,-2.0,0.0,-4.096064650286693e-8,4,2751,0.022200822830200195
131,-3.0,-2.0,0.0,-4.08281541225995e-8,4,1675,0.014147043228149414
132,-2.5,-2.0,0.0,-3.8321354428815634e-8,4,899,0.007738828659057617
133,-2.0,-2.0,0.0,-3.6057762057040166e-8,4,407,0.0037221908569335938
134,-1.5,-2.0,0.0,-3.724110427520255e-8,4,172,0.0018031597137451172
135,-1.0,-2.0,0.0,-4.063886027040253e-8,4,96,0.0011909008026123047
136,-0.5,-2.0,0.0,-3.59312480947902e-8,4,252,0.002370119094848633
137,0.0,-2.0,0.0,-3.738149845153007e-8,4,510,0.00448298454284668
138,0.5,-2.0,0.0,-4.035299451179454e-8,4,2094,0.017940044403076172
139,1.0,-2.0,0.0,-4.090600864838424e-8,4,7567,0.06385302543640137
140,1.5,-2.0,0.0,-4.103741202628904e-8,4,21703,0.18460988998413086
141,2.0,-2.0,0.0,-4.110010858882643e-8,4,52233,0.4191100597381592
142,2.5,-2.0,0.0,-4.115089004485601e-8,4,95448,0.7668421268463135
143,3.0,-2.0,0.0,-4.119674128959819e-8,4,162437,1.2859208583831787
144,3.5,-2.0,0.0,-4.126658666203479e-8,4,231409,1.825240135192871
145,4.0,-2.0,0.0,-4.1357487245973415e-8,4,199904,1.5930709838867188
146,4.5,-2.0,0.0,-4.1486494420920156e-8,4,188525,1.4993751049041748
147,5.0,-2.0,0.0,-4.167654787143159e-8,4,186430,1.4911558628082275
148,-5.0,-1.5,0.0,-4.0895377256786456e-8,4,8943,0.06823205947875977
149,-4.5,-1.5,0.0,-4.1073671075103446e-8,4,6551,0.0514070987701416
150,-4.0,-1.5,0.0,-4.0581302915699746e-8,4,4564,0.03690600395202637
151,-3.5,-1.5,0.0,-4.0677240050675875e-8,4,2966,0.023684978485107422
152,-3.0,-1.5,0.0,-4.057494457476868e-8,4,1743,0.014542102813720703
153,-2.5,-1.5,0.0,-4.059553945683881e-8,4,877,0.007519960403442383
154,-2.0,-1.5,0.0,-3.775962323704543e-8,4,685,0.005908012390136719
155,-1.5,-1.5,0.0,-3.5539598808617446e-8,4,217,0.0019960403442382812
156,-1.0,-1.5,0.0,-4.1358862539630485e-8,4,94,0.0009398460388183594
157,-0.5,-1.5,0.0,-3.8395044601793776e-8,4,202,0.0018460750579833984
158,0.0,-1.5,0.0,-3.9470128547185775e-8,4,641,0.005539894104003906
159,0.5,-1.5,0.0,-4.0542901377726964e-8,4,2343,0.01988506317138672
160,1.0,-1.5,0.0,-4.0955810954940946e-8,4,7633,0.06444883346557617
161,1.5,-1.5,0.0,-4.105359366031359e-8,4,20551,0.17610383033752441
162,2.0,-1.5,0.0,-4.1111549420740604e-8,4,43598,0.35515785217285156
163,2.5,-1.5,0.0,-4.113075028538094e-8,4,83685,0.6583960056304932
164,3.0,-1.5,0.0,-4.1189236766431616e-8,4,131084,1.0563559532165527
165,3.5,-1.5,0.0,-4.125498792880208e-8,4,122105,0.9680299758911133
166,4.0,-1.5,0.0,-4.134610850162182e-8,4,122197,0.9802961349487305
167,4.5,-1.5,0.0,-4.1469654651357314e-8,4,126678,0.9975059032440186
168,5.0,-1.5,0.0,-4.166253590443555e-8,4,133774,1.0730609893798828
169,-5.0,-1.0,0.0,-4.118322815330628e-8,4,10581,0.08183503150939941
170,-4.5,-1.0,0.0,-4.086895537354329e-8,4,7691,0.060131072998046875
171,-4.0,-1.0,0.0,-4.054857556473661e-8,4,5296,0.04365110397338867
172,-3.5,-1.0,0.0,-4.083800178142923e-8,4,3379,0.028434038162231445
173,-3.0,-1.0,0.0,-4.027374868389711e-8,4,1923,0.016448974609375
174,-2.5,-1.0,0.0,-3.9244245787980714e-8,4,906,0.0077991485595703125
175,-2.0,-1.0,0.0,-3.726158279183344e-8,4,609,0.0052449703216552734
176,-1.5,-1.0,0.0,-3.642009271229403e-8,4,234,0.002138853073120117
177,-1.0,-1.0,0.0,-4.125922367143945e-8,4,99,0.0011951923370361328
178,-0.5,-1.0,0.0,-3.843553308538951e-8,4,158,0.0014808177947998047
179,0.0,-1.0,0.0,-3.813539384596711e-8,4,512,0.004450082778930664
180,0.5,-1.0,0.0,-4.0531247230125905e-8,4,1864,0.015759944915771484
181,1.0,-1.0,0.0,-4.0937739503121515e-8,4,5845,0.06558394432067871
182,1.5,-1.0,0.0,-4.106556890552675e-8,4,19170,0.1471850872039795
183,2.0,-1.0,0.0,-4.1103041130125685e-8,4,54397,0.4323151111602783
184,2.5,-1.0,0.0,-4.114113662075719e-8,4,130440,1.0491609573364258
185,3.0,-1.0,0.0,-4.118222360667396e-8,4,261139,2.0598599910736084
186,3.5,-1.0,0.0,-4.124832646937383e-8,4,487869,3.876011848449707
187,4.0,-1.0,0.0,-4.134181379676553e-8,4,853593,6.784992933273315
188,4.5,-1.0,0.0,-4.146472041730408e-8,4,1411178,11.30761194229126
189,5.0,-1.0,0.0,-4.165339762309241e-8,4,2224122,17.651298999786377
190,-5.0,-0.5,0.0,-4.11675305122393e-8,4,12710,0.10086679458618164
191,-4.5,-0.5,0.0,-4.0937882704630113e-8,4,9193,0.0760648250579834
192,-4.0,-0.5,0.0,-4.053160972441145e-8,4,6280,0.06768608093261719
193,-3.5,-0.5,0.0,-4.098963560051734e-8,4,3951,0.030333995819091797
194,-3.0,-0.5,0.0,-4.085374212967007e-8,4,2187,0.016810894012451172
195,-2.5,-0.5,0.0,-3.961152577823751e-8,4,1928,0.015212059020996094
196,-2.0,-0.5,0.0,-3.6229927017088255e-8,4,575,0.00467681884765625
197,-1.5,-0.5,0.0,-3.9546646404827e-8,4,217,0.0020380020141601562
