id,xinit_1,xinit_2,xfinal_1,xfinal_2,iters,sub_iters,runtime
1,-5.0,-5.0,0.0,0.0,4,6,0.00037288665771484375
2,-4.0,-5.0,0.0,0.0,4,6,0.00023102760314941406
3,-3.0,-5.0,0.0,0.0,4,6,0.00021696090698242188
4,-2.0,-5.0,0.0,0.0,4,6,0.00021409988403320312
5,-1.0,-5.0,0.0,0.0,4,6,0.00020599365234375
6,0.0,-5.0,0.0,0.0,4,6,0.00019884109497070312
7,1.0,-5.0,0.0,0.0,4,6,0.00019407272338867188
8,2.0,-5.0,0.0,0.0,4,6,0.00019598007202148438
9,3.0,-5.0,0.0,0.0,4,6,0.00019884109497070312
10,4.0,-5.0,0.0,0.0,4,6,0.00019288063049316406
11,5.0,-5.0,0.0,0.0,4,4,0.00017309188842773438
12,6.0,-5.0,0.0,0.0,4,6,0.00019288063049316406
13,7.0,-5.0,0.0,5.000000000233348,4,82,0.0014109611511230469
14,8.0,-5.0,0.0,4.999999994710902,4,80,0.0015120506286621094
15,9.0,-5.0,0.0,5.00000001265781,4,73,0.001374959945678711
16,10.0,-5.0,0.0,4.999999996962366,4,65,0.0018291473388671875
17,11.0,-5.0,0.0,5.000000019831982,4,61,0.0011069774627685547
18,12.0,-5.0,0.0,5.00000000254102,4,60,0.0012640953063964844
19,13.0,-5.0,0.0,5.000000013410869,4,68,0.0014400482177734375
20,14.0,-5.0,0.0,5.0000000162062515,4,68,0.0013539791107177734
21,15.0,-5.0,0.0,0.0,4,59,0.0014729499816894531
22,16.0,-5.0,0.0,5.000000013767216,4,65,0.0015230178833007812
23,17.0,-5.0,0.0,5.00000000893322,4,64,0.0015649795532226562
24,18.0,-5.0,0.0,5.000000012446652,4,67,0.0015010833740234375
25,19.0,-5.0,0.0,5.000000011727835,4,70,0.002079010009765625
26,20.0,-5.0,0.0,5.000000011366692,4,77,0.0021920204162597656
27,-5.0,-4.0,0.0,0.0,4,6,0.00019502639770507812
28,-4.0,-4.0,0.0,0.0,4,6,0.00019311904907226562
29,-3.0,-4.0,0.0,0.0,4,6,0.00019407272338867188
