id,xinit_1,xinit_2,xfinal_1,xfinal_2,iters,sub_iters,runtime
126,5.0,-2.5,0.0,8.06418023573541e-17,4,38,0.0006899833679199219
127,-5.0,-2.0,0.0,2.3429158989667413e-16,4,43,0.0005738735198974609
128,-4.5,-2.0,0.0,-1.532149364669373e-9,4,30,0.0004520416259765625
129,-4.0,-2.0,0.0,-3.990568003521689e-8,4,51,0.0006330013275146484
130,-3.5,-2.0,0.0,9.3494379281197e-9,4,41,0.00067901611328125
131,-3.0,-2.0,0.0,-1.1244999955500626e-16,4,33,0.0004858970642089844
132,-2.5,-2.0,0.0,-5.036362813670239e-17,4,38,0.0005650520324707031
133,-2.0,-2.0,0.0,1.7356685093356074e-8,4,43,0.0008080005645751953
134,-1.5,-2.0,0.0,-8.95525281557123e-10,4,29,0.0008270740509033203
135,-1.0,-2.0,0.0,6.56783387041859e-9,4,30,0.0006580352783203125
136,-0.5,-2.0,0.0,-4.881386726041978e-17,4,31,0.0005099773406982422
137,0.0,-2.0,0.0,7.043120580962097e-16,4,37,0.000492095947265625
138,0.5,-2.0,0.0,2.3431656092647276e-8,4,33,0.0005240440368652344
139,1.0,-2.0,0.0,-1.0308522927513256e-9,4,32,0.0004849433898925781
140,1.5,-2.0,0.0,-3.256034311886391e-8,4,29,0.0004980564117431641
141,2.0,-2.0,0.0,6.370417774669396e-9,4,28,0.0004858970642089844
142,2.5,-2.0,0.0,-3.479661368152459e-8,4,28,0.0006661415100097656
143,3.0,-2.0,0.0,-5.500422851891724e-10,4,46,0.0008821487426757812
144,3.5,-2.0,0.0,3.2644728064240396e-11,4,40,0.0008080005645751953
145,4.0,-2.0,0.0,-3.8450336611136003e-8,4,47,0.0008108615875244141
146,4.5,-2.0,0.0,1.5906341013757877e-9,4,47,0.0008890628814697266
147,5.0,-2.0,0.0,4.010169517522148e-10,4,49,0.0009350776672363281
148,-5.0,-1.5,0.0,-1.8866121212024568e-16,4,47,0.0006289482116699219
149,-4.5,-1.5,0.0,-1.3432764727795192e-8,4,37,0.000576019287109375
150,-4.0,-1.5,0.0,2.9590719401885523e-9,4,39,0.000537872314453125
151,-3.5,-1.5,0.0,-4.080139689907623e-8,4,37,0.0005090236663818359
152,-3.0,-1.5,0.0,8.803532908888053e-10,4,57,0.0008549690246582031
153,-2.5,-1.5,0.0,1.9328603528252326e-8,4,37,0.0005919933319091797
154,-2.0,-1.5,0.0,1.0797530705264538e-16,4,40,0.0005669593811035156
155,-1.5,-1.5,0.0,3.79669749949775e-16,4,37,0.0005571842193603516
156,-1.0,-1.5,0.0,4.0820659450799066e-16,4,35,0.0005409717559814453
157,-0.5,-1.5,0.0,1.7717556995843446e-9,4,27,0.00046515464782714844
158,0.0,-1.5,0.0,-3.845886326325281e-16,4,31,0.0004889965057373047
