id,xinit_1,xinit_2,xfinal_1,xfinal_2,iters,sub_iters,runtime
49,19.0,-5.0,0.0,0.0,4,4,5.698204040527344e-5
50,19.5,-5.0,0.0,0.0,4,4,5.698204040527344e-5
51,20.0,-5.0,0.0,0.0,4,4,5.698204040527344e-5
52,-5.0,-4.5,0.0,0.0,4,4,5.602836608886719e-5
53,-4.5,-4.5,0.0,0.0,4,4,5.602836608886719e-5
54,-4.0,-4.5,0.0,0.0,4,4,5.698204040527344e-5
55,-3.5,-4.5,0.0,0.0,4,4,5.507469177246094e-5
56,-3.0,-4.5,0.0,0.0,4,4,5.793571472167969e-5
57,-2.5,-4.5,0.0,0.0,4,4,5.602836608886719e-5
58,-2.0,-4.5,0.0,0.0,4,4,5.602836608886719e-5
59,-1.5,-4.5,0.0,0.0,4,4,5.507469177246094e-5
60,-1.0,-4.5,0.0,0.0,4,4,5.602836608886719e-5
61,-0.5,-4.5,0.0,0.0,4,4,5.602836608886719e-5
62,0.0,-4.5,0.0,0.0,4,4,5.602836608886719e-5
63,0.5,-4.5,0.0,0.0,4,5,0.00014901161193847656
64,1.0,-4.5,0.0,0.0,4,5,0.0001499652862548828
65,1.5,-4.5,0.0,0.0,4,7,8.392333984375e-5
66,2.0,-4.5,0.0,0.0,4,8,9.202957153320312e-5
67,2.5,-4.5,0.0,0.0,4,11,0.00014090538024902344
68,3.0,-4.5,0.0,0.0,4,11,0.0001430511474609375
69,3.5,-4.5,0.0,0.0,4,11,0.00014591217041015625
70,4.0,-4.5,0.0,0.0,4,11,0.00021409988403320312
71,4.5,-4.5,0.0,0.0,4,11,0.00020623207092285156
72,5.0,-4.5,0.0,5.000000001262809,4,35,0.0005440711975097656
73,5.5,-4.5,0.0,5.000000002543321,4,34,0.0011990070343017578
74,6.0,-4.5,0.0,5.000000000000006,4,33,0.0008730888366699219
75,6.5,-4.5,0.0,0.0,4,46,0.002774953842163086
76,7.0,-4.5,0.0,5.0,4,83,0.004555940628051758
77,7.5,-4.5,0.0,0.0,4,4,0.00015497207641601562
78,8.0,-4.5,0.0,0.0,4,4,0.00012803077697753906
79,8.5,-4.5,0.0,0.0,4,4,0.00013303756713867188
80,9.0,-4.5,0.0,0.0,4,4,0.00010704994201660156
81,9.5,-4.5,0.0,0.0,4,4,0.0001068115234375
82,10.0,-4.5,0.0,0.0,4,4,9.179115295410156e-5
83,10.5,-4.5,0.0,0.0,4,4,9.012222290039062e-5
84,11.0,-4.5,0.0,0.0,4,4,8.392333984375e-5
85,11.5,-4.5,0.0,0.0,4,4,6.008148193359375e-5
86,12.0,-4.5,0.0,0.0,4,4,5.698204040527344e-5
87,12.5,-4.5,0.0,0.0,4,4,5.5789947509765625e-5
88,13.0,-4.5,0.0,0.0,4,4,8.797645568847656e-5
89,13.5,-4.5,0.0,0.0,4,4,8.106231689453125e-5
90,14.0,-4.5,0.0,0.0,4,4,5.698204040527344e-5
91,14.5,-4.5,0.0,0.0,4,4,5.602836608886719e-5
92,15.0,-4.5,0.0,0.0,4,4,5.4836273193359375e-5
93,15.5,-4.5,0.0,0.0,4,4,5.602836608886719e-5
94,16.0,-4.5,0.0,0.0,4,4,0.00011706352233886719
95,16.5,-4.5,0.0,0.0,4,4,8.797645568847656e-5
96,17.0,-4.5,0.0,0.0,4,4,0.00010013580322265625
97,17.5,-4.5,0.0,0.0,4,4,7.081031799316406e-5
98,18.0,-4.5,0.0,0.0,4,4,5.507469177246094e-5
99,18.5,-4.5,0.0,0.0,4,4,5.698204040527344e-5
100,19.0,-4.5,0.0,0.0,4,4,5.602836608886719e-5
101,19.5,-4.5,0.0,0.0,4,4,5.4836273193359375e-5
102,20.0,-4.5,0.0,0.0,4,4,5.7220458984375e-5
103,-5.0,-4.0,0.0,0.0,4,4,5.698204040527344e-5
104,-4.5,-4.0,0.0,0.0,4,4,5.698204040527344e-5
105,-4.0,-4.0,0.0,0.0,4,4,5.698204040527344e-5
106,-3.5,-4.0,0.0,0.0,4,4,5.602836608886719e-5
107,-3.0,-4.0,0.0,0.0,4,4,0.00010895729064941406
108,-2.5,-4.0,0.0,0.0,4,4,5.602836608886719e-5
109,-2.0,-4.0,0.0,0.0,4,4,5.698204040527344e-5
110,-1.5,-4.0,0.0,0.0,4,4,5.698204040527344e-5
111,-1.0,-4.0,0.0,0.0,4,4,5.602836608886719e-5
112,-0.5,-4.0,0.0,0.0,4,4,5.602836608886719e-5
