id,xinit_1,xinit_2,xfinal_1,xfinal_2,iters,sub_iters,runtime
39,3.5,-4.5,0.0,-3.049819028002034e-8,4,1273,0.011584043502807617
40,4.0,-4.5,0.0,-3.269599862899719e-8,4,1510,0.03736710548400879
41,4.5,-4.5,0.0,-3.040846978836294e-8,4,1888,0.015986919403076172
42,5.0,-4.5,0.0,-3.957371910093464e-8,4,2193,0.01864004135131836
43,-5.0,-4.0,0.0,-4.1459557947440686e-8,18,17037,0.14628195762634277
44,-4.5,-4.0,0.0,-3.881079788495324e-8,12,11043,0.09283804893493652
45,-4.0,-4.0,0.0,-3.608502605634722e-8,8,7019,0.0590059757232666
46,-3.5,-4.0,0.0,-3.890944668091586e-8,5,4045,0.033998966217041016
47,-3.0,-4.0,0.0,-3.580154496588819e-8,4,2168,0.018197059631347656
48,-2.5,-4.0,0.0,-3.087682242828041e-8,4,1111,0.009421110153198242
49,-2.0,-4.0,0.0,-3.1492100291609343e-8,4,726,0.006223917007446289
50,-1.5,-4.0,0.0,-3.435656382193057e-8,4,499,0.004251003265380859
51,-1.0,-4.0,0.0,-2.9446172215029918e-8,4,278,0.002389192581176758
52,-0.5,-4.0,0.0,-3.104931455823782e-8,4,430,0.0037000179290771484
53,0.0,-4.0,0.0,-3.1265767738599414e-8,4,710,0.006006956100463867
54,0.5,-4.0,0.0,-3.2874378754612575e-8,4,1055,0.008886098861694336
55,1.0,-4.0,0.0,-3.028733916740153e-8,4,2022,0.01794910430908203
56,1.5,-4.0,0.0,-4.709019375889055e-8,4,3300,0.029293060302734375
57,2.0,-4.0,0.0,-3.588795148829621e-8,7,6012,0.07201886177062988
58,2.5,-4.0,0.0,-3.443159835702318e-8,4,1119,0.009562015533447266
59,3.0,-4.0,0.0,-3.4239040099430656e-8,4,1181,0.010085105895996094
60,3.5,-4.0,0.0,-3.005289746048517e-8,4,1357,0.011569976806640625
61,4.0,-4.0,0.0,-3.464816710662965e-8,4,1637,0.013873100280761719
62,4.5,-4.0,0.0,-3.0931847499788035e-8,4,1863,0.016024112701416016
